ReportID,ArrestDate,Time,Age,Sex,RaceCat,Charge,ChargeDescription,Address,CrossStreet,geometry,Name,Descriptio
5941365,05/28/2020 12:00:00 AM,0200,27,M,Hispanic/Latinx/Mexican,273.6(A)PC,DISOBEY DOMESTIC RELATIONS COURT ORDER,6300    VINELAND                     AV,NA,"c(-118.3703, 34.185)",North Hollywood,NA
5945223,05/31/2020 12:00:00 AM,0130,19,M,Black,496(A)PC,RECEIVING KNOWN STOLEN PROPERTY >$950,FAIRFAX,WILSHIRE,"c(-118.3614, 34.063)",Mid-Wilshire,NA
5944795,05/30/2020 12:00:00 AM,1630,37,F,Black,211PC,ROBBERY,VICKSBURG                    AV,96TH                         ST,"c(-118.3906, 33.9523)",Westchester,NA
5946876,06/01/2020 12:00:00 AM,1825,34,M,Black,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,ALABAMA,VANOWEN,"c(-118.599, 34.1938)",Canoga Park,NA
5945704,05/31/2020 12:00:00 AM,2245,31,M,Black,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,200 E  112TH                        ST,NA,"c(-118.2716, 33.933)",Broadway-Manchester,NA
5945316,05/30/2020 12:00:00 AM,2300,20,M,Hispanic/Latinx/Mexican,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,8000    BEVERLY                      BL,NA,"c(-118.3695, 34.0782)",Beverly Grove,NA
5941418,05/28/2020 12:00:00 AM,0450,27,F,Hispanic/Latinx/Mexican,215(A)PC,CARJACKING,1400 W  PACIFIC COAST                HY,NA,"c(-118.2827, 33.7907)",Harbor City,NA
5943412,05/29/2020 12:00:00 AM,1115,27,M,White,602(O)(1)PC,REFUSE TO LEAVE PROPERTY UPON REQUEST P.O.,700 S  FIGUEROA                     ST,NA,"c(-118.2631, 34.0483)",Downtown,NA
200610954,06/01/2020 12:00:00 AM,2000,29,F,Black,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,SELMA                        AV,CAHUENGA                     BL,"c(-118.3295, 34.0998)",Hollywood,NA
5947916,06/03/2020 12:00:00 AM,1320,40,F,Hispanic/Latinx/Mexican,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,6800    AGNES                        AV,NA,"c(-118.3954, 34.194)",North Hollywood,NA
5944703,05/30/2020 12:00:00 AM,1030,38,M,Black,166(C)(1)PC,VIOL DOMESTIC VIOL PROTECT/STAY AWAY ORD,1700 W  65TH                         PL,NA,"c(-118.3068, 33.9798)",Harvard Park,NA
5940719,05/27/2020 12:00:00 AM,0945,38,M,Hispanic/Latinx/Mexican,459.5PC,SHOPLIFTING,ERWIN                        ST,LAUREL CANYON                BL,"c(-118.3965, 34.1837)",North Hollywood,NA
5940792,05/27/2020 12:00:00 AM,1230,19,M,Black,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,62ND                         ST,HALLDALE                     AV,"c(-118.3024, 33.9832)",Harvard Park,NA
5948013,06/03/2020 12:00:00 AM,2030,26,M,Hispanic/Latinx/Mexican,594(A)(1)PC,DEFACE PROPERTY,XEMONA                       AV,NORDOFF                      ST,"c(-118.4611, 34.2434)",North Hills,NA
5942350,05/28/2020 12:00:00 AM,1635,32,M,Hispanic/Latinx/Mexican,22810(A)PC,ILLEGAL POSS TEAR GAS SPECIFIC FELON,400 N  ALVARADO                     ST,NA,"c(-118.268, 34.0703)",Westlake,NA
5940508,05/27/2020 12:00:00 AM,0240,24,F,Hispanic/Latinx/Mexican,487(D)(1)PC,GRAND THEFT AUTO/HORSE/ETC,STRATHERN,LINDLEY,"c(-118.5273, 34.2157)",Reseda,NA
5942552,05/28/2020 12:00:00 AM,2305,34,M,Hispanic/Latinx/Mexican,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WASHINGTON,ST ANDREWS,"c(-118.3116, 34.0399)",Harvard Heights,NA
201213755,05/28/2020 12:00:00 AM,1800,60,M,White,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,66TH                         ST,FIGUEROA,"c(-118.2827, 33.9798)",Vermont-Slauson,NA
5945290,05/31/2020 12:00:00 AM,0020,18,M,Hispanic/Latinx/Mexican,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,MELROSE                      AV,MARTINLUTHER                 AV,"c(-118.3686, 34.0847)",Beverly Grove,NA
5945304,05/31/2020 12:00:00 AM,0105,21,M,Black,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,7100    BEVERLY                      BL,NA,"c(-118.3463, 34.0726)",Fairfax,NA
200210831,05/31/2020 12:00:00 AM,0140,38,M,White,602PC,TRESPASSING,2100 W  SUNSET                       BL,NA,"c(-118.2635, 34.0776)",Echo Park,NA
200113185,06/01/2020 12:00:00 AM,1830,15,F,Black,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,100 W  4TH                          ST,NA,"c(-118.2472, 34.0481)",Downtown,NA
5945779,06/01/2020 12:00:00 AM,0001,30,F,Hispanic/Latinx/Mexican,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,VIRGINIA,VAN NESS,"c(-118.3169, 34.0865)",Hollywood,NA
200910600,06/01/2020 12:00:00 AM,2000,21,M,Black,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,VAN NUYS,MILBANK,"c(-118.4487, 34.153)",Sherman Oaks,NA
200910397,06/01/2020 12:00:00 AM,1840,21,M,Hispanic/Latinx/Mexican,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,SHERMAN                      WY,VAN NUYS                     BL,"c(-118.4574, 34.1903)",Van Nuys,NA
5941667,05/28/2020 12:00:00 AM,1030,48,M,White,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,8500    SEPULVEDA                    BL,NA,"c(-118.4704, 34.2267)",North Hills,NA
200910208,05/27/2020 12:00:00 AM,1230,28,M,Hispanic/Latinx/Mexican,530.5 PC,NA,4700 N  SEPULVEDA                    BL,NA,"c(-118.4662, 34.156)",Sherman Oaks,NA
200910577,06/01/2020 12:00:00 AM,2237,39,M,Black,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,SHERMAN                      WY,VAN NUYS,"c(-118.4487, 34.2012)",Van Nuys,NA
200709686,05/27/2020 12:00:00 AM,1441,27,M,White,459.5PC,SHOPLIFTING,4500 W  PICO                         BL,NA,"c(-118.3335, 34.0485)",Mid-City,NA
5947729,06/03/2020 12:00:00 AM,0730,23,M,Hispanic/Latinx/Mexican,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,4300    WALL                         ST,NA,"c(-118.2717, 34.0048)",Historic South-Central,NA
5945424,05/31/2020 12:00:00 AM,1745,45,M,Black,243(D)PC,BATTERY W/GBI,MATEO,ENTERPRISE,"c(-118.2322, 34.028)",Downtown,NA
5768781,05/31/2020 12:00:00 AM,0030,28,M,White,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,100 S  ROBERTSON                    BL,NA,"c(-118.3838, 34.0748)",Beverly Grove,NA
5941289,05/27/2020 12:00:00 AM,2140,46,M,White,23152(F)VC,DUI OF ANY DRUG,23200    MULHOLLAND                   DR,NA,"c(-118.6307, 34.1527)",Woodland Hills,NA
5945371,05/31/2020 12:00:00 AM,0200,27,M,Black,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,7300    MELROSE                      AV,NA,"c(-118.3487, 34.0836)",Fairfax,NA
5947876,06/03/2020 12:00:00 AM,1345,51,F,Black,451(D)PC,ARSON OF PROPERTY,16100    SHERMAN                      WY,NA,"c(-118.4837, 34.2012)",Van Nuys,NA
5945243,05/30/2020 12:00:00 AM,2110,18,M,Hispanic/Latinx/Mexican,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,SAN VICENTE                  BL,LA BREA                      AV,"c(-118.3442, 34.0504)",Mid-Wilshire,NA
5941001,05/27/2020 12:00:00 AM,1930,44,M,White,422(A)PC,TERRORIZE CAUSING FEAR,HAYWORTH                     AV,SUNSET,"c(-118.3628, 34.0981)",Hollywood Hills West,NA
200112862,06/03/2020 12:00:00 AM,2251,34,M,Black,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,OLIVE,7TH,"c(-118.2556, 34.0467)",Downtown,NA
5945269,05/31/2020 12:00:00 AM,0020,21,M,Hispanic/Latinx/Mexican,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,7900 W  3RD                          ST,NA,"c(-118.3623, 34.0717)",Beverly Grove,NA
5942460,05/28/2020 12:00:00 AM,2000,18,M,Other,20001(A)VC,HIT AND RUN CAUSING INJURY/DEATH,12700    WELBY                        WY,NA,"c(-118.4119, 34.1931)",Valley Glen,NA
5945796,06/01/2020 12:00:00 AM,0005,56,F,Black,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,200 E  5TH                          ST,NA,"c(-118.2461, 34.0461)",Downtown,NA
5945350,05/31/2020 12:00:00 AM,0005,20,M,Chinese,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,7500    MELROSE                      ST,NA,"c(-118.3533, 34.0837)",Fairfax,NA
5947213,06/02/2020 12:00:00 AM,1625,43,M,Hispanic/Latinx/Mexican,422(A)PC,TERRORIZE CAUSING FEAR,4200    PORTOLA                      AV,NA,"c(-118.1715, 34.0945)",El Sereno,NA
5946965,06/01/2020 12:00:00 AM,2100,28,M,Hispanic/Latinx/Mexican,245(A)(2)PC,ADW W/FIREARM,3RD,ALEXANDRIA,"c(-118.2979, 34.069)",Koreatown,NA
200910564,06/01/2020 12:00:00 AM,1910,28,M,Hispanic/Latinx/Mexican,8.78 LAAX,NA,SHERMAN                      WY,VAN NUYS,"c(-118.4487, 34.2012)",Van Nuys,NA
5768776,05/31/2020 12:00:00 AM,0120,21,M,Black,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,2500 S  FIGUEROA                     ST,NA,"c(-118.2756, 34.0289)",University Park,NA
5945264,05/30/2020 12:00:00 AM,2030,24,M,Black,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,1700    MELROSE                      AV,NA,"c(-118.3607, 34.0838)",Fairfax,NA
5768786,05/30/2020 12:00:00 AM,2030,29,M,Black,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,7300    MELROSE                      AV,NA,"c(-118.3487, 34.0836)",Fairfax,NA
5943805,05/29/2020 12:00:00 AM,1035,23,M,Hispanic/Latinx/Mexican,211PC,ROBBERY,ASTORIA,BORDEN,"c(-118.4432, 34.3075)",Sylmar,NA
5946547,06/01/2020 12:00:00 AM,1900,23,M,Black,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,12500    VICTORY                      BL,NA,"c(-118.4055, 34.1867)",Valley Glen,NA
5947117,06/02/2020 12:00:00 AM,1450,24,M,Black,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,400    WORLD WAY,NA,"c(-118.4081, 33.9431)",Westchester,NA
5945109,05/30/2020 12:00:00 AM,2305,26,M,Black,3000.08CPC,PAROLE WARRANT,BROADWAY,6TH                          ST,"c(-118.252, 34.0467)",Downtown,NA
201709619,05/27/2020 12:00:00 AM,1645,28,M,Hispanic/Latinx/Mexican,41.27CLAMC,DRINKING IN PUBLIC,BALBOA                       BL,SAN FERNANDO MIS             BL,"c(-118.4959, 34.2703)",Granada Hills,NA
200210790,05/27/2020 12:00:00 AM,1405,48,M,Hispanic/Latinx/Mexican,25620(A)BP,DRINKING ALCOHOL,4000    MONROE                       ST,NA,"c(-118.2845, 34.0856)",Silver Lake,NA
5947414,06/02/2020 12:00:00 AM,1745,23,M,Black,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,HOLLYWOOD,ARGYLE,"c(-118.3252, 34.1016)",Hollywood,NA
5947565,06/02/2020 12:00:00 AM,2300,23,M,Hispanic/Latinx/Mexican,30305(A)1PC,ILLEGAL POSSESSION OF AMMUNITION,SHEPHARD,GAFFEY,"c(-118.2904, 33.7136)",San Pedro,NA
5945333,05/30/2020 12:00:00 AM,2245,28,M,White,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,8000    BEVERLY                      BL,NA,"c(-118.3695, 34.0782)",Beverly Grove,NA
5945392,05/31/2020 12:00:00 AM,1210,60,M,Black,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,8TH,BROADWAY,"c(-118.2558, 34.0445)",Downtown,NA
5940777,05/27/2020 12:00:00 AM,1300,39,M,Black,245(A)(2)PC,ADW W/FIREARM,600    CROCKER                      ST,NA,"c(-118.2446, 34.0414)",Downtown,NA
5940467,05/27/2020 12:00:00 AM,0220,20,M,Black,29800(A)1PC,POSS F/ARM BY CONVICTED FELON/ADDICT/ETC,2100 W  FLORENCE                     AV,NA,"c(-118.3158, 33.9746)",Chesterfield Square,NA
5941018,05/27/2020 12:00:00 AM,1950,19,M,Hispanic/Latinx/Mexican,246PC,SHOOT-INHABIT DWELL/OCCUPY VEH/AIRCRAFT,DON TOMASO                   DR,DON FELIPE,"c(-118.3403, 34.0126)",Baldwin Hills/Crenshaw,NA
200210792,05/27/2020 12:00:00 AM,1405,56,M,Hispanic/Latinx/Mexican,25620(A)BP,DRINKING ALCOHOL,4000    MONROE                       ST,NA,"c(-118.2845, 34.0856)",Silver Lake,NA
5940902,05/27/2020 12:00:00 AM,1545,29,M,Hispanic/Latinx/Mexican,11378HS,POSSESSION CONTROLLED SUBSTANCE FOR SALE,10300    ZELZAH                       AV,NA,"c(-118.5233, 34.2576)",Granada Hills,NA
5942418,05/28/2020 12:00:00 AM,1730,31,M,Black,25850(A)PC,CARRY LOADED F/ARM PRSON/HEH PUBLIC PLACE,52ND                         ST,AVALON                       BL,"c(-118.2652, 33.9957)",South Park,NA
201411613,05/29/2020 12:00:00 AM,1510,34,M,White,41.27(C)LAM,NA,OCEAN                        WY,VENICE,"c(-118.465, 33.9871)",Venice,NA
202010739,06/02/2020 12:00:00 AM,2000,17,M,Hispanic/Latinx/Mexican,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,VAN NESS,MAPLEWOOD,"c(-118.3157, 34.0803)",Larchmont,NA
5942628,05/29/2020 12:00:00 AM,0020,23,M,Other,166(C)(1)PC,VIOL DOMESTIC VIOL PROTECT/STAY AWAY ORD,11700    WILSHIRE                     BL,NA,"c(-118.4609, 34.0495)",Brentwood,NA
5940674,05/27/2020 12:00:00 AM,1045,25,F,Hispanic/Latinx/Mexican,417(A)(1)PC,EXHIBIT/DRAW DEADLY WEAPON NOT A FIREARM,TAMPA,SATICOY,"c(-118.5535, 34.2084)",Reseda,NA
5942525,05/28/2020 12:00:00 AM,1900,20,F,White,459PC,BURGLARY,8TH                          ST,GRAND,"c(-118.2902, 33.737)",San Pedro,NA
5940580,05/27/2020 12:00:00 AM,0730,29,M,Hispanic/Latinx/Mexican,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,400    WORLDWAY,NA,"c(-118.4095, 33.942)",Westchester,NA
201510862,06/02/2020 12:00:00 AM,2350,23,M,Hispanic/Latinx/Mexican,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,6600 N  LANKERSHIM                   BL,NA,"c(-118.3911, 34.1962)",North Hollywood,NA
5940588,05/27/2020 12:00:00 AM,0510,30,M,Hispanic/Latinx/Mexican,594(A)(1)PC,DEFACE PROPERTY,VICTORIA,COUNTRY CLUB,"c(-118.3243, 34.0549)",Mid-Wilshire,NA
5946443,06/01/2020 12:00:00 AM,1930,21,M,Other,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,COSMO,SELMA,"c(-118.3288, 34.0998)",Hollywood,NA
5947985,06/03/2020 12:00:00 AM,2040,17,F,Hispanic/Latinx/Mexican,300(D)WI,FAIL PROTECT CHILD FROM SEXUAL ABUSE,10000 S  WESTERN                      AV,NA,"c(-118.309, 33.945)",Gramercy Park,NA
5946857,06/01/2020 12:00:00 AM,1900,20,M,Hispanic/Latinx/Mexican,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,WHITSETT,VICTORY,"c(-118.4053, 34.1867)",Valley Glen,NA
200910452,06/01/2020 12:00:00 AM,1900,31,M,White,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,7200    VAN NUYS                     BL,NA,"c(-118.4487, 34.2012)",Van Nuys,NA
5945380,05/31/2020 12:00:00 AM,1250,60,M,Hispanic/Latinx/Mexican,3455(B)1PC,WARRANT-PETITION TO REVOKE COMMUNITY SUPVN,10TH                         ST,WEYMOUTH                     ST,"c(-118.3097, 33.7352)",San Pedro,NA
5948037,06/03/2020 12:00:00 AM,1955,57,M,Hispanic/Latinx/Mexican,451(B)PC,ARSON INHABITED STRUCTURE/PROPERTY,1000 W  DENNI                        ST,NA,"c(-118.2746, 33.7844)",Wilmington,NA
5942451,05/28/2020 12:00:00 AM,2015,48,F,Black,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,18TH,ALVIRA,"c(-118.3757, 34.0443)",Mid-City,NA
200910610,06/01/2020 12:00:00 AM,2240,23,M,Hispanic/Latinx/Mexican,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,VAN NUYS,ARCHWOOD,"c(-118.4487, 34.193)",Van Nuys,NA
200112864,06/03/2020 12:00:00 AM,2300,35,M,Other,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,7TH,OLIVE,"c(-118.2566, 34.0473)",Downtown,NA
5945513,05/31/2020 12:00:00 AM,1930,28,F,Hispanic/Latinx/Mexican,602PC,TRESPASSING,200 N  SPRING                       ST,NA,"c(-118.2435, 34.054)",Downtown,NA
5945814,06/01/2020 12:00:00 AM,0238,33,M,Hispanic/Latinx/Mexican,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,NORDHOFF                     ST,VENTURA                      FY,"c(-118.478, 34.2409)",North Hills,NA
5944438,05/30/2020 12:00:00 AM,0334,20,M,Hispanic/Latinx/Mexican,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,MAIN,9TH,"c(-118.2546, 34.0418)",Downtown,NA
5942957,05/29/2020 12:00:00 AM,1110,15,M,Hispanic/Latinx/Mexican,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,10200    ETIWANDA,NA,"c(-118.5323, 34.2555)",Northridge,NA
5942732,05/29/2020 12:00:00 AM,0800,17,M,Hispanic/Latinx/Mexican,211PC,ROBBERY,MCKINLEY                     AV,80TH                         ST,"c(-118.2608, 33.9665)",Florence,NA
5947144,06/02/2020 12:00:00 AM,1445,23,M,Black,245(A)(2)PC,ADW W/FIREARM,7100 S  VERMONT                      AV,NA,"c(-118.2917, 33.9808)",Vermont-Slauson,NA
5768785,05/30/2020 12:00:00 AM,2030,21,M,Hispanic/Latinx/Mexican,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,7300    MELROSE                      AV,NA,"c(-118.3487, 34.0836)",Fairfax,NA
5768779,05/31/2020 12:00:00 AM,0140,20,M,Black,25400(A)2PC,CARRYING CONCEALED WEAPON UPON PERSON,GEORGIA,OLYMPIC,"c(-118.2669, 34.0459)",Downtown,NA
201910390,05/28/2020 12:00:00 AM,1245,57,M,White,87.69 LAMC,NA,15700    FOOTHILL                     BL,NA,"c(-118.4889, 34.3261)",Sylmar,NA
200910623,06/01/2020 12:00:00 AM,2300,23,M,Hispanic/Latinx/Mexican,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,VAN NUYS,SHERMAN                      WY,"c(-118.4487, 34.2012)",Van Nuys,NA
5944812,05/30/2020 12:00:00 AM,1700,26,M,Black,422(A)PC,TERRORIZE CAUSING FEAR,800 E  46TH                         ST,NA,"c(-118.2617, 34.0017)",South Park,NA
202110033,05/27/2020 12:00:00 AM,1405,52,F,White,25620(A)BP,DRINKING ALCOHOL,SHERMAN                      WY,DEERING,"c(-118.5972, 34.201)",Canoga Park,NA
200910568,06/01/2020 12:00:00 AM,1901,51,M,Black,8.78 LAMC,NA,SHERMAN                      WY,VAN NUYS,"c(-118.4487, 34.2012)",Van Nuys,NA
201009734,06/01/2020 12:00:00 AM,0240,32,M,White,594(A)(2)PC,DAMAGE PROPERTY,ORION,VENTURA                      BL,"c(-118.4697, 34.1557)",Encino,NA
5947215,06/02/2020 12:00:00 AM,1500,25,M,Hispanic/Latinx/Mexican,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,YUCCA,EL CENTRO,"c(-118.3211, 34.0998)",Hollywood,NA
5944378,05/30/2020 12:00:00 AM,0030,24,M,Hispanic/Latinx/Mexican,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,8400    LAUREL CANYON                BL,NA,"c(-118.3965, 34.2231)",Sun Valley,NA
200910471,06/03/2020 12:00:00 AM,2045,24,M,Black,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,VAN NUYS                     BL,VANOWEN                      ST,"c(-118.4487, 34.1939)",Van Nuys,NA
5945344,05/31/2020 12:00:00 AM,1100,18,F,Hispanic/Latinx/Mexican,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,8000    BEVERLY                      BL,NA,"c(-118.3695, 34.0782)",Beverly Grove,NA
5940462,05/27/2020 12:00:00 AM,0100,23,F,Black,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,600 S  NORMANDIE                    AV,NA,"c(-118.3007, 34.0611)",Koreatown,NA
200113180,06/02/2020 12:00:00 AM,2000,16,M,Hispanic/Latinx/Mexican,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,400 S  BROADWAY,NA,"c(-118.2499, 34.0489)",Downtown,NA
201510825,05/31/2020 12:00:00 AM,2340,28,M,Black,878,NA,LAUREL CANYON,LA MAIDA,"c(-118.3965, 34.1585)",Valley Village,NA
5946791,06/01/2020 12:00:00 AM,2150,21,M,Black,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,5400 S  VERMONT                      AV,NA,"c(-118.2915, 33.9923)",Vermont-Slauson,NA
200910643,06/01/2020 12:00:00 AM,1920,25,M,Hispanic/Latinx/Mexican,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,HALBRENT,HATTERAS,"c(-118.465, 34.1757)",Van Nuys,NA
202109984,05/31/2020 12:00:00 AM,1600,15,M,Black,463PC,NA,21000    VICTORY                      BL,NA,"c(-118.592, 34.1884)",Canoga Park,NA
200910585,06/01/2020 12:00:00 AM,1900,19,M,Hispanic/Latinx/Mexican,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,SHERMAN                      WY,VAN NUYS,"c(-118.4487, 34.2012)",Van Nuys,NA
5946386,06/01/2020 12:00:00 AM,1935,19,M,Hispanic/Latinx/Mexican,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,700    VINE                         ST,NA,"c(-118.3266, 34.0835)",Hancock Park,NA
5941657,05/28/2020 12:00:00 AM,0830,28,M,Hispanic/Latinx/Mexican,203PC,MAYHEM,AVENUE 51,FIGUEROA                     ST,"c(-118.2016, 34.1068)",Highland Park,NA
5944403,05/30/2020 12:00:00 AM,0030,18,F,Hispanic/Latinx/Mexican,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,600 S  BROADWAY,NA,"c(-118.252, 34.0467)",Downtown,NA
5945608,05/31/2020 12:00:00 AM,1925,29,M,Hispanic/Latinx/Mexican,LAMC,LOS ANGELES MUNICIPAL CODE,TEMPLE,SPRING,"c(-118.2436, 34.0557)",Downtown,NA
5945368,05/31/2020 12:00:00 AM,0100,25,M,Black,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,06000 W  3RD                          ST,NA,"c(-118.3509, 34.073)",Fairfax,NA
5944722,05/30/2020 12:00:00 AM,1200,21,M,Black,487(A)PC,GRAND THEFT MONEY/PROPERTY > $400,2500 S  FIGUEROA                     ST,NA,"c(-118.2756, 34.0289)",University Park,NA
5943406,05/29/2020 12:00:00 AM,1013,43,M,White,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,6700    DE SOTO                      AV,NA,"c(-118.5884, 34.1915)",Canoga Park,NA
5945337,05/31/2020 12:00:00 AM,0220,21,M,White,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,8300    BEVERLY                      BL,NA,"c(-118.3706, 34.0761)",Beverly Grove,NA
5945598,05/31/2020 12:00:00 AM,1920,32,M,Hispanic/Latinx/Mexican,594(A)(1)PC,DEFACE PROPERTY,600 S  HILL                         ST,NA,"c(-118.2531, 34.0474)",Downtown,NA
201709623,05/29/2020 12:00:00 AM,1045,32,M,Hispanic/Latinx/Mexican,63.44LAMC,NA,8900    VANALDEN                     AV,NA,"c(-118.5495, 34.2326)",Northridge,NA
200910363,06/02/2020 12:00:00 AM,0044,23,F,Black,11364HS,POSSESSION CNTL SUBSTANCE PARAPHERNALIA,MAGNOLIA                     ST,VISTA DEL MONTE              AV,"c(-118.4498, 34.1649)",Sherman Oaks,NA
201412107,06/02/2020 12:00:00 AM,2030,11,M,Hispanic/Latinx/Mexican,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,4900    WESTLAWN                     AV,NA,"c(-118.4186, 33.9868)",Del Rey,NA
200900722,06/02/2020 12:00:00 AM,0700,34,M,Hispanic/Latinx/Mexican,11364H&S,NA,14800    FRIAR                        ST,NA,"c(-118.4553, 34.1857)",Van Nuys,NA
200113173,05/30/2020 12:00:00 AM,2300,17,M,Hispanic/Latinx/Mexican,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,8TH                          ST,SPRING                       ST,"c(-118.2538, 34.0431)",Downtown,NA
5945941,06/01/2020 12:00:00 AM,0655,20,M,Black,422(A)PC,TERRORIZE CAUSING FEAR,1600 W  59TH                         PL,NA,"c(-118.3046, 33.9867)",Harvard Park,NA
5945795,06/01/2020 12:00:00 AM,0130,21,M,Black,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,WASHINGTON                   BL,LINCOLN                      BL,"c(-118.4472, 33.9908)",Venice,NA
5942951,05/29/2020 12:00:00 AM,0930,44,F,Black,490.2PC,PETTY THEFT,500    SAN JULIAN                   ST,NA,"c(-118.245, 34.0446)",Downtown,NA
5947875,06/03/2020 12:00:00 AM,0020,19,M,Black,25850(A)PC,CARRY LOADED F/ARM PRSON/HEH PUBLIC PLACE,86TH                         PL,BROADWAY,"c(-118.2739, 33.9594)",Broadway-Manchester,NA
200810427,05/31/2020 12:00:00 AM,2040,19,M,Black,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,WILSHIRE                     BL,FEDERAL                      AV,"c(-118.4592, 34.0508)",Veterans Administration,NA
5945276,05/30/2020 12:00:00 AM,2320,21,M,Hispanic/Latinx/Mexican,463(A)PC,2ND DEGREE BURGLARY DURING EARTHQUAKE/ETC,7900 W  3RD                          ST,NA,"c(-118.3623, 34.0717)",Beverly Grove,NA
5942136,05/28/2020 12:00:00 AM,1640,53,M,White,245(A)(1)PC,"ADW, NOT FIREARM, W/GBI",MAYFIELD,SAN VICENTE,"c(-118.4588, 34.0465)",Sawtelle,NA
5943752,05/29/2020 12:00:00 AM,1745,29,M,Hispanic/Latinx/Mexican,211PC,ROBBERY,19100    PARTHENIA                    ST,NA,"c(-118.5492, 34.2283)",Northridge,NA
200611021,06/02/2020 12:00:00 AM,0020,44,M,White,8.78LAAC,VIOL OF CURFEW DURING STATE OF EMER,VINE,DE LONGPRE,"c(-118.3266, 34.0962)",Hollywood,NA
